twitch_id,days,mature,views,partner,id,broadcaster_type,login,display_name,created_at,new_view_count,view_growth,last_game_id,last_game_name,,
51304092,1798,TRUE,7911,FALSE,3269,affiliate,da_ve,DA_VE,2013-11-09T18:20:38Z,37359,29448,670867987,Pokémon Scarlet/Violet,,
43995044,1964,TRUE,4816,FALSE,2277,affiliate,da_ph0enx,da_ph0enX,2013-05-26T14:19:48Z,7727,2911,494162,NieR: Automata,,
126251985,856,TRUE,12233,FALSE,7569,affiliate,da_lolinger,da_lolinger,2016-06-08T15:21:21Z,50024,37791,18122,World of Warcraft,,
48445172,1867,TRUE,2692,FALSE,1508,affiliate,da_jason,Da_Jason,2013-09-01T19:15:30Z,14257,11565,509673,Makers & Crafting,,
89973654,1259,TRUE,6305,FALSE,5126,affiliate,da_hamstah,Da_Hamstah,2015-05-01T16:36:51Z,7143,838,512710,Call of Duty: Warzone,,
52437462,1684,TRUE,1929,FALSE,4883,,da_evo1,da_evo1,2013-11-30T18:17:41Z,2147,218,7193,Microsoft Flight Simulator,,
94702125,1202,FALSE,6003,FALSE,5957,affiliate,d4x1,D4X1,2015-06-28T12:31:24Z,14275,8272,68351,Mount & Blade II: Bannerlord,,
155825270,525,FALSE,8901,FALSE,7673,affiliate,d4ta_,d4ta_,2017-05-05T09:01:08Z,19775,10874,1678052513,Call of Duty: Modern Warfare II,,
55940159,1714,TRUE,99941,TRUE,2932,partner,d4rkstone,D4RKSTONE,2014-02-01T12:55:18Z,168744,68803,509658,Just Chatting,,
59668941,1655,TRUE,1464,FALSE,3875,affiliate,d4rks0ul_nof3ar,d4rkS0uL_noF3aR,2014-03-26T11:26:29Z,2026,562,522224787,Need for Speed: Hot Pursuit - Remastered,,
39444815,2091,FALSE,2818,FALSE,4809,affiliate,d4rkresistance,D4rkResistance,2013-01-18T19:17:41Z,8834,6016,1678052513,Call of Duty: Modern Warfare II,,
54868281,1734,TRUE,12083,FALSE,3370,affiliate,d4rk_journey,D4rk_journey,2014-01-12T09:55:20Z,18294,6211,26936,Music,,
128509725,830,TRUE,3302,FALSE,6166,affiliate,d4punch,D4punch,2016-07-04T10:48:41Z,23154,19852,1678052513,Call of Duty: Modern Warfare II,,
113836316,971,TRUE,1039,FALSE,156,,d4nkstone,d4nkstone,2016-01-25T07:52:46Z,1563,524,,,,
80866159,1354,TRUE,27913,FALSE,7665,affiliate,d4mutz,D4MuTz,2015-01-25T15:34:16Z,29571,1658,515025,Overwatch 2,,
90873739,1227,FALSE,590,FALSE,4548,affiliate,d3rkommi,D3rKommi,2015-05-12T08:55:47Z,2713,2123,519192,Tormented Souls,,
60805195,1632,FALSE,26518,FALSE,4873,,d3nxazzaron,D3NxAZZARON,2014-04-13T19:32:08Z,26926,408,29307,Path of Exile,,
163352858,457,FALSE,609,FALSE,2490,,d3nnyssv,D3nnySSV,2017-07-07T21:01:47Z,689,80,509658,Just Chatting,,
151421706,566,TRUE,16160,FALSE,440,affiliate,d3nn1stv,D3nn1sTV,2017-03-25T12:19:33Z,18722,2562,32982,Grand Theft Auto V,,
80231392,1361,FALSE,4189,FALSE,897,affiliate,d3ltaton,d3ltaton,2015-01-18T20:57:37Z,12224,8035,65632,DayZ,,
141735326,669,TRUE,5043,FALSE,7845,affiliate,d3dex,D3Dex,2016-12-11T09:33:38Z,85670,80627,493174,Jackbox Party Packs,,
69902581,1509,TRUE,12425,FALSE,4765,affiliate,d2theario,D2TheArio,2014-08-25T21:23:41Z,31001,18576,493057,PUBG: BATTLEGROUNDS,,
43298229,1984,TRUE,806891,TRUE,6643,partner,d1rtyd3vil,D1rtyD3vil,2013-05-07T21:13:54Z,4836985,4030094,518873,Warhammer 40,000: Darktide,
28730130,2411,FALSE,293,FALSE,5053,affiliate,d1oz,d1oZ,2012-03-05T01:35:35Z,1286,993,504461,Super Smash Bros. Ultimate,,
115786590,971,FALSE,9639,FALSE,5809,affiliate,d1dd1dong,d1dd1dong,2016-02-14T01:58:28Z,17110,7471,491931,Escape from Tarkov,,
93975396,1191,TRUE,3299,FALSE,7493,,d_zero_gravity_b,d_zero_gravity_b,2015-06-20T07:30:09Z,4640,1341,65876,Cyberpunk 2077,,
40067659,2075,TRUE,21574,FALSE,4951,partner,d_e_b_b_i_e,D_e_b_b_i_e,2013-02-05T21:40:18Z,436154,414580,9618,Pokémon Trading Card Game,,
73438994,1428,FALSE,4401,FALSE,3333,affiliate,cytronexlive,cytronexlive,2014-10-20T17:18:33Z,6299,1898,509658,Just Chatting,,
120111106,926,TRUE,2453,FALSE,10,affiliate,cythecdererste,Cythecdererste,2016-03-28T19:28:29Z,5161,2708,18122,World of Warcraft,,
109339798,1035,TRUE,5447,FALSE,3966,affiliate,cyteck,Cyteck,2015-12-12T18:56:36Z,7171,1724,68351,Mount & Blade II: Bannerlord,,
179906331,298,FALSE,386,FALSE,5632,,cyrix19880,Cyrix19880,2017-10-31T11:29:25Z,389,3,280721,Destiny,,
36148219,2211,TRUE,4058,FALSE,2890,,cyranonn,Cyranonn,2012-09-13T13:07:18Z,4064,6,492234,Avorion,,
78678337,1379,TRUE,2003,FALSE,1352,affiliate,cynscyn,cynscyn,2015-01-02T17:57:23Z,2345,342,494717,,,
93020664,1222,TRUE,16513,FALSE,1721,affiliate,cymeesgaming,CyMeEsGAMing,2015-06-08T18:19:30Z,35693,19180,102007682,God of War Ragnarök,,
156430185,520,FALSE,675,FALSE,6897,affiliate,cylentj,CylentJ,2017-05-10T08:26:33Z,5229,4554,491487,Dead by Daylight,,
23816843,2626,FALSE,3546,FALSE,3419,affiliate,cyklan,Cyklan,2011-08-02T09:44:23Z,6943,3397,1469308723,Software and Game Development,,
111266880,1015,TRUE,6814,FALSE,1789,affiliate,cybo_lp,Cybo_LP,2016-01-01T20:33:58Z,27803,20989,498592,I'm Only Sleeping,,
119243928,936,TRUE,5096,FALSE,667,affiliate,cyberopa,CyberOpa,2016-03-20T11:46:35Z,59608,54512,493597,New World,,
46748537,1902,TRUE,56084,FALSE,7734,affiliate,cyberhydra_,cyberhydra_,2013-07-28T12:48:17Z,57464,1380,496236,Sonic Forces,,
23319595,2654,TRUE,6120,FALSE,7165,affiliate,cyberghostde,Cyberghostde,2011-07-07T08:45:37Z,8429,2309,500188,Hunt: Showdown,,
186592562,287,FALSE,6616,FALSE,6569,affiliate,cybercorax,CyberCorax,2017-12-20T14:14:50Z,8773,2157,32399,Counter-Strike: Global Offensive,,
117430717,955,TRUE,11616,FALSE,3826,affiliate,cyb3r_storm,Cyb3r_Storm,2016-03-01T10:18:04Z,69869,58253,491487,Dead by Daylight,,
57533891,1692,FALSE,9362,FALSE,4044,affiliate,cya60fps,cya60fps,2014-02-23T08:45:01Z,15214,5852,28834,Realm of the Mad God,,
89995806,1259,FALSE,823,FALSE,3616,affiliate,cv2ablaze,cv2ablaze,2015-05-01T20:25:58Z,9387,8564,509658,Just Chatting,,
43994357,1965,TRUE,33026,FALSE,1892,affiliate,cutiepie__,CutiePie__,2013-05-26T14:02:14Z,134397,101371,169884186,Gerda: A Flame in Winter,,
122187896,905,TRUE,10545,FALSE,7059,affiliate,cutiepew__,cutiepew__,2016-04-19T12:28:50Z,21530,10985,516575,VALORANT,,
60265285,1649,FALSE,529,FALSE,2792,,cust0s,Cust0s,2014-04-05T19:52:32Z,671,142,509658,Just Chatting,,
29720492,2373,TRUE,188330,FALSE,9453,,curveonly,Curveonly,2012-04-12T03:07:18Z,214280,25950,18122,World of Warcraft,,
68506959,1526,TRUE,4667,FALSE,3086,affiliate,currylpz,CurryLPz,2014-08-08T21:48:08Z,5279,612,514888,Crusader Kings III,,
59306184,1666,FALSE,35617,FALSE,7102,affiliate,curphunter,CurpHunter,2014-03-21T01:01:41Z,59680,24063,1678052513,Call of Duty: Modern Warfare II,,
99571279,1151,TRUE,4056,FALSE,3229,affiliate,curlyyytv,CurlyyyTV,2015-08-18T03:13:37Z,6557,2501,512710,Call of Duty: Warzone,,
77959115,1387,FALSE,617139,TRUE,2301,partner,curi,curi,2014-12-25T22:27:18Z,954330,337191,509658,Just Chatting,,
45623706,1896,FALSE,1958,FALSE,6004,,curahee,curahee,2013-07-04T17:27:31Z,1968,10,493057,PUBG: BATTLEGROUNDS,,
58416194,1674,FALSE,674,FALSE,4073,affiliate,cupidoxxx,CupidoXxX,2014-03-08T13:39:31Z,2042,1368,18122,World of Warcraft,,
115170368,976,FALSE,3215,FALSE,4071,affiliate,cudl_dreamyfox,CUDL_DreamyFox,2016-02-07T20:52:43Z,15482,12267,503116,Beat Saber,,
58272682,1682,TRUE,17243,FALSE,877,affiliate,cucumbe,cucumbe,2014-03-05T21:09:23Z,49255,32012,928412879,Need for Speed Unbound,,
39879910,2080,TRUE,9504,FALSE,4236,affiliate,cubitron,Cubitron,2013-01-31T18:41:58Z,16167,6663,508455,Valheim,,
70041154,1507,FALSE,14937,FALSE,534,affiliate,cubemining,CubeMining,2014-08-27T20:29:23Z,24361,9424,670867987,Pokémon Scarlet/Violet,,
41330370,2037,FALSE,923,FALSE,5579,,cube030,Cube030,2013-03-14T22:21:21Z,1206,283,21779,League of Legends,,
116268482,963,TRUE,2489,FALSE,4620,,cttiluminy,CTTIluminy,2016-02-19T01:43:35Z,2906,417,18122,World of Warcraft,,
184041400,314,FALSE,446,FALSE,9462,,ctp_adr1,CTP_Adr1,2017-12-02T08:31:14Z,493,47,512710,Call of Duty: Warzone,,
98266311,1165,FALSE,4726,FALSE,6498,affiliate,csickmann,CSickmann,2015-08-04T22:07:30Z,10403,5677,1199725270,WWE 2K22,,
102403029,1092,TRUE,3767,FALSE,1017,affiliate,csi_gaming,CSI_Gaming,2015-09-17T18:19:45Z,4587,820,1348809580,Assetto Corsa Competizione,,
120868862,922,TRUE,5063,FALSE,2332,affiliate,cryyy619tv,cryyy619tv,2016-04-03T19:40:32Z,10394,5331,512710,Call of Duty: Warzone,,
90625505,1252,TRUE,20143,FALSE,3166,affiliate,crytixz,crytixz,2015-05-09T10:50:59Z,23841,3698,1678052513,Call of Duty: Modern Warfare II,,
203236,3953,FALSE,377586,FALSE,3749,partner,crytek,Crytek,2007-12-16T16:07:39Z,1093798,716212,1278791066,Crysis 3 Remastered,,
56426864,1706,TRUE,2689,FALSE,1254,affiliate,cryt4x,CryT4x,2014-02-08T17:55:59Z,3453,764,27471,Minecraft,,
26529204,2493,FALSE,2349,FALSE,2005,affiliate,crystalofice,CrystalofIce,2011-12-03T13:13:57Z,9119,6770,,,,
36707447,2197,FALSE,33745,FALSE,4103,affiliate,crystalmond,CrystalMond,2012-10-06T19:49:37Z,44936,11191,670867987,Pokémon Scarlet/Violet,,
50994017,1805,FALSE,15259,FALSE,3949,,crystalfrag,CrystalFrag,2013-11-02T16:06:14Z,19618,4359,516575,VALORANT,,
217070262,168,TRUE,2976,FALSE,8637,affiliate,crysen_tv,Crysen_TV,2018-04-27T16:59:16Z,13228,10252,490100,Lost Ark,,
41995652,2019,TRUE,3664,FALSE,1982,affiliate,cryptolordqq,cryptolordQQ,2013-04-02T12:48:11Z,5738,2074,1678052513,Call of Duty: Modern Warfare II,,
110637623,1020,TRUE,8221,FALSE,7308,affiliate,cryptogladii,CryptoGladii,2015-12-27T07:32:53Z,17843,9622,1732431919,Sonic Frontiers,,
116366098,966,FALSE,1461,FALSE,3906,,crypticxdjxjimi,crypticxdjxjimi,2016-02-19T23:46:21Z,2297,836,511224,Apex Legends,,
38708046,2118,FALSE,7411,FALSE,5082,affiliate,cryorusthedragon,CryorusTheDragon,2012-12-23T14:59:23Z,58022,50611,707299447,The Wandering Village,,
71277846,1487,TRUE,3968,FALSE,4188,affiliate,cryjack91,CryJacK91,2014-09-15T15:51:05Z,7386,3418,2755,Half-Life,,
29155596,2397,TRUE,14498,FALSE,4774,affiliate,cryfalcon,Cryfalcon,2012-03-20T23:21:33Z,18136,3638,29975,Danganronpa: Trigger Happy Havoc,,
22513511,2672,FALSE,3325,FALSE,1076,,crxnobeats,crxnobeats,2011-05-20T22:07:48Z,3329,4,18122,World of Warcraft,,
100540519,1141,TRUE,68955,FALSE,4682,partner,crunchycupcake,CrunchyCupcake,2015-08-25T08:24:32Z,2095284,2026329,516575,VALORANT,,
43542589,1924,TRUE,3180,FALSE,1396,,crulplay,CruLPlay,2013-05-14T17:16:48Z,3189,9,30921,Rocket League,,
63349998,1597,TRUE,2607,FALSE,5305,affiliate,crueleve,Crueleve,2014-05-29T15:28:48Z,6934,4327,476269,Yakuza 0,,
115761189,967,TRUE,2797,FALSE,4645,,crowthebee,CrowTheBee,2016-02-13T21:51:54Z,3817,1020,509672,Travel & Outdoors,,
145648165,628,TRUE,2240,FALSE,8994,affiliate,crow86,cRow86,2017-01-22T20:53:14Z,22320,20080,491931,Escape from Tarkov,,
70991934,1461,FALSE,4178,FALSE,36,affiliate,crow_tm_,Crow_TM_,2014-09-11T14:50:34Z,4513,335,460630,Tom Clancy's Rainbow Six Siege,,
119509256,930,TRUE,11988,FALSE,8761,affiliate,crossthename,CrossTheName,2016-03-23T07:36:09Z,14409,2421,66082,Games + Demos,,
50490373,1817,TRUE,70384,FALSE,6382,affiliate,crosse42,Crosse42,2013-10-21T21:00:30Z,192112,121728,516575,VALORANT,,
136932409,729,TRUE,1594,FALSE,1365,,crookar,Crookar,2016-10-12T21:12:26Z,3292,1698,512953,Elden Ring,,
76891590,1403,TRUE,11341,FALSE,842,affiliate,crommexx,CrommeXx,2014-12-09T17:37:38Z,14100,2759,504689,Farming Simulator 19,,
47459511,1881,TRUE,7294,FALSE,6487,affiliate,croit,Croit,2013-08-11T21:55:56Z,8256,962,498483,Biomutant,,
60475690,1648,TRUE,53191,FALSE,1338,affiliate,croffy,Croffy,2014-04-08T19:24:20Z,293245,240054,18122,World of Warcraft,,
53571246,1756,TRUE,12873,FALSE,6792,affiliate,cro_mafia,Cro_Mafia,2013-12-21T00:22:17Z,13121,248,504689,Farming Simulator 19,,
47499281,1869,FALSE,6247,FALSE,1172,,critterror,Critterror,2013-08-12T15:34:55Z,6268,21,460630,Tom Clancy's Rainbow Six Siege,,
46696425,1903,TRUE,2841,FALSE,1146,affiliate,criticalbloody,CriticalBloody,2013-07-27T12:20:58Z,9262,6421,512337,Transport Fever 2,,
27948877,2442,TRUE,25369,FALSE,8099,,critavid,CritAvid,2012-02-04T01:10:32Z,29004,3635,,,,
145732597,627,TRUE,690,FALSE,7589,,cristalyca,Cristalyca,2017-01-23T16:17:47Z,752,62,,,,
27140296,2469,TRUE,3192,FALSE,4739,affiliate,criptix89,criptix89,2011-12-31T13:29:24Z,5187,1995,498566,Slots,,
73207633,1440,FALSE,3053,FALSE,2232,,crimzon_sky,Crimzon_Sky,2014-10-17T10:21:56Z,3731,678,493080,Earth Defense Force 5,,
54589621,1739,TRUE,3860,FALSE,8312,affiliate,crimsonunitedlp,CrimsonUnitedLP,2014-01-07T17:47:42Z,4849,989,22633,Sudoku,,
50874110,1806,FALSE,8042,FALSE,6058,,crimsonhc69,CrimsoNHC69,2013-10-30T17:11:44Z,9625,1583,518873,Warhammer 40,000: Darktide,
128146894,834,FALSE,7730,FALSE,7405,affiliate,cricksonn,CricksoNN,2016-06-30T13:26:59Z,18743,11013,493597,New World,,
50391622,1812,TRUE,11147,FALSE,9113,,crian05,Crian05,2013-10-19T19:29:04Z,18327,7180,517320,Poly Bridge 2,,
69241383,1517,TRUE,16225,FALSE,1482,,creepixx_official,creepixx_official,2014-08-17T14:53:35Z,22966,6741,,,,
139113542,702,TRUE,57986,FALSE,8461,affiliate,credshift,credshift,2016-11-09T11:31:54Z,69894,11908,518213,It Takes Two,,
83045426,1332,FALSE,1170,FALSE,6407,,creazytv,creazyTV,2015-02-18T16:16:05Z,1232,62,512710,Call of Duty: Warzone,,
150716240,574,TRUE,7150,FALSE,9386,affiliate,creator_ralph,creator_ralph,2017-03-17T22:10:15Z,9395,2245,509658,Just Chatting,,
71139212,1490,TRUE,25939,FALSE,9055,affiliate,creafea,CreaFea,2014-09-13T17:46:37Z,57162,31223,506375,Twin Mirror,,
45045633,1733,TRUE,827,FALSE,8826,,creacks,Creacks,2013-06-21T23:38:16Z,827,0,33189,Project CARS,,
73440555,1453,TRUE,1765,FALSE,4201,affiliate,crazyxesc0,cRaZyxEsc0,2014-10-20T17:48:57Z,127223,125458,491487,Dead by Daylight,,
74054337,1442,FALSE,3104,FALSE,8645,,crazypamatv,CrazyPamaTV,2014-10-30T13:48:33Z,4885,1781,65654,The Elder Scrolls Online,,
31838839,2291,TRUE,24576,FALSE,6805,affiliate,crazymola,Crazymola,2012-07-03T17:42:57Z,25915,1339,492795,Youtubers Life,,
120627886,910,FALSE,1095,FALSE,5001,,crazyland,crazyland,2016-04-01T19:11:57Z,1899,804,516621,THE LONGING,,
105247413,1061,FALSE,303,FALSE,7386,,crazyeasy99,CrazyEasy99,2015-10-26T15:06:50Z,331,28,506415,Sekiro: Shadows Die Twice,,
185669760,303,TRUE,2906,FALSE,3540,affiliate,crazydulli,crazydulli,2017-12-13T14:39:16Z,13282,10376,512710,Call of Duty: Warzone,,
81953732,1344,TRUE,27268,FALSE,541,affiliate,crazycatlady81,CrazyCatLady81,2015-02-06T17:48:34Z,60765,33497,488820,Stranded Deep,,
170965864,416,TRUE,10633,FALSE,8859,affiliate,crazyapeboy,CrazyApeBoy,2017-08-22T17:52:31Z,14433,3800,16456,Teenage Mutant Ninja Turtles III: Radical Rescue,,
38974127,2109,TRUE,21154,FALSE,894,,crazy_ace_crew,Crazy_ACE_Crew,2013-01-02T19:27:37Z,21811,657,66402,Battlefield 4,,
134970423,754,TRUE,1023,FALSE,8882,affiliate,crazy__bayer,Crazy__Bayer,2016-09-18T20:39:48Z,3839,2816,,,,
54046476,1735,TRUE,2779,FALSE,6846,,crasher_thenoob_tv,crasher_thenoob_tv,2013-12-29T12:46:12Z,3258,479,68351,Mount & Blade II: Bannerlord,,
79158936,1374,TRUE,244183,TRUE,4414,partner,crash_academy,Crash_Academy,2015-01-07T15:12:43Z,646379,402196,71375,Star Citizen,,
41018054,2001,FALSE,1804,FALSE,5016,,crapted,CrapTeD,2013-03-05T19:33:10Z,2252,448,518184,Phasmophobia,,
99510908,1152,FALSE,179052,FALSE,6135,affiliate,crankycaponeyt1,CrankyCaponeYT1,2015-08-17T14:36:56Z,233730,54678,2692,Super Mario 64,,
84828060,1313,TRUE,17622,FALSE,9117,affiliate,crankthepanda,CrankThePanda,2015-03-09T21:56:23Z,39058,21436,515877,Paragon: The Overprime,,
109537048,1027,TRUE,2882,FALSE,5630,affiliate,cranksinatra,cranksinatra,2015-12-14T23:40:45Z,3055,173,18122,World of Warcraft,,
120473506,924,TRUE,19102,FALSE,1110,affiliate,crankmonk3y,CrankMonk3Y,2016-03-31T12:42:49Z,21778,2676,498638,Anno 1800,,
61791447,1628,TRUE,40603,FALSE,4155,affiliate,cranket08,Cranket08,2014-04-28T18:06:15Z,53160,12557,512710,Call of Duty: Warzone,,
60961024,1641,TRUE,2695,FALSE,7133,affiliate,crankchaos,CrankChaos,2014-04-15T23:37:31Z,9340,6645,,,,
114702099,982,TRUE,22238,FALSE,8067,,craniumbear,CraniumBear,2016-02-03T10:50:57Z,30832,8594,508798,Warhammer,,
28616031,2416,TRUE,9178,FALSE,5373,affiliate,cranic,cranic,2012-02-29T21:30:04Z,13138,3960,509660,Art,,
144425099,640,TRUE,6857,FALSE,80,affiliate,crale4u,Crale4U,2017-01-10T19:16:25Z,11034,4177,27471,Minecraft,,
106403932,1065,TRUE,72413,FALSE,3519,,crait0,crait0,2015-11-07T16:51:26Z,74641,2228,30921,Rocket League,,
165489656,451,FALSE,7343,FALSE,6374,affiliate,craftydeluxe,CraftyDeluxe,2017-07-18T20:17:19Z,25761,18418,491487,Dead by Daylight,,
187459047,280,TRUE,2188,FALSE,7063,affiliate,cradhenvarg,Cradhenvarg,2017-12-26T22:21:24Z,5552,3364,506274,Assassin's Creed Odyssey,,
28475442,2422,TRUE,15866,FALSE,31,affiliate,crackerlord,Crackerlord,2012-02-24T21:27:52Z,22005,6139,509658,Just Chatting,,
41315516,2038,FALSE,7632,FALSE,7195,,crack0r1988,crack0r1988,2013-03-14T11:59:16Z,9506,1874,32399,Counter-Strike: Global Offensive,,
29117795,2382,FALSE,4888,FALSE,1959,affiliate,crabmaaan,Crabmaaan,2012-03-18T23:08:58Z,5019,131,490100,Lost Ark,,
73391585,1454,TRUE,52401,FALSE,4306,affiliate,craazexd,craazeXD,2014-10-19T18:58:11Z,71275,18874,1678052513,Call of Duty: Modern Warfare II,,
147883887,602,TRUE,735,FALSE,1082,affiliate,cr4zyclowntv,cr4zyclowntv,2017-02-16T00:12:54Z,2568,1833,516575,VALORANT,,
35677035,2231,TRUE,3386,FALSE,2973,,cr4zyburn,cr4zyburn,2012-08-24T18:36:25Z,6044,2658,490377,Sea of Thieves,,
143201329,652,TRUE,2797,FALSE,4945,affiliate,cr4nkztv87,cr4nkzTV87,2016-12-29T12:37:08Z,5840,3043,512710,Call of Duty: Warzone,,
79634246,1367,FALSE,930,FALSE,4512,,cr3xy,Cr3xy,2015-01-12T14:43:55Z,1348,418,497451,Pokémon Sword/Shield,,
75178158,1428,FALSE,2133,FALSE,4727,affiliate,cptstachelbart,CptStachelbart,2014-11-14T21:52:27Z,7229,5096,27471,Minecraft,,
160108201,425,TRUE,631,FALSE,2138,,cptsnoodle,cptsnoodle,2017-06-13T16:07:30Z,753,122,29433,Dark Souls,,
96646028,1180,TRUE,1173,FALSE,4629,,cptsnakeee,CptSnakeee,2015-07-20T11:47:47Z,2633,1460,91423,Dark Souls II,,
58958754,1672,TRUE,5768,FALSE,5136,affiliate,cptsixx,CptSixx,2014-03-15T16:12:18Z,23346,17578,1228709591,A Plague Tale: Requiem,,
118873072,940,TRUE,6447,FALSE,5707,affiliate,cptnredhead,CptnRedhead,2016-03-16T12:11:07Z,11188,4741,91423,Dark Souls II,,
80780783,1344,TRUE,26265,FALSE,4312,affiliate,cptnlechuck,CptnLeChuck,2015-01-24T20:34:31Z,27254,989,491931,Escape from Tarkov,,
31049234,2316,TRUE,1977,FALSE,887,,cptnk,cptnk,2012-06-04T17:45:44Z,2001,24,511224,Apex Legends,,
152462810,555,FALSE,813,FALSE,5441,affiliate,cptkugelrund,CptKugelrund,2017-04-05T17:50:04Z,4417,3604,18122,World of Warcraft,,
156360130,520,TRUE,3625,FALSE,7359,affiliate,cptkrazyone,CptKrazyOne,2017-05-09T19:15:04Z,8412,4787,138585,Hearthstone,,
70664804,1455,FALSE,816,FALSE,347,,cptkaeffchen,cptKaeffchen,2014-09-05T23:19:21Z,930,114,31750,Arma 3,,
73401247,1452,TRUE,7466,FALSE,519,,cpthundehuette,CptHundehuette,2014-10-19T21:20:52Z,8414,948,497304,Russian Fishing 4,,
40177332,2071,TRUE,4618,FALSE,2147,affiliate,cptfusselboesewicht,CptFusselBoeseWicht,2013-02-09T19:26:33Z,10427,5809,517999,Metal: Hellsinger,,
39918051,2079,FALSE,8249,FALSE,3748,affiliate,cptfriendzone,CptFriendzone,2013-02-01T16:52:35Z,21271,13022,18122,World of Warcraft,,
103797685,974,TRUE,414,FALSE,7948,,cptewok,CptEwok,2015-10-06T12:41:41Z,429,15,88187,No More Room in Hell,,
138704691,694,TRUE,6367,FALSE,3995,affiliate,cptchriz,CptChriZ,2016-11-04T15:08:13Z,6920,553,30921,Rocket League,,
113208058,940,FALSE,139,FALSE,6209,affiliate,cptchristv,CptChrisTV,2016-01-18T21:55:24Z,1512,1373,491487,Dead by Daylight,,
125566685,863,TRUE,3431,FALSE,9314,affiliate,cpt_madmurdoc,Cpt_MadMurdoc,2016-05-31T10:43:19Z,6561,3130,32502,World of Warships,,
80304501,1362,TRUE,3314,FALSE,3681,affiliate,cpt_maddoc,Cpt_MadDoc,2015-01-19T18:23:48Z,86184,82870,500188,Hunt: Showdown,,
47004589,1895,TRUE,119334,FALSE,8865,affiliate,cpt_izy,Cpt_iZy,2013-08-02T20:00:19Z,119692,358,490100,Lost Ark,,
115638444,973,TRUE,14066,FALSE,100,,cpt_h4wkeye,Cpt_H4wkeye,2016-02-12T21:19:50Z,25323,11257,843201057,Police Simulator: Patrol Officers,,
103733483,1103,TRUE,9332,FALSE,3599,,cpt_a_future,Cpt_A_Future,2015-10-05T10:37:24Z,12174,2842,65654,The Elder Scrolls Online,,
44466593,1917,FALSE,1333,FALSE,235,,cpbambam,CPBAMBAM,2013-06-07T23:24:39Z,1335,2,488191,,,
160638033,481,TRUE,3601,FALSE,3752,affiliate,cozyschmozy,cozyschmozy,2017-06-18T17:28:49Z,16660,13059,492934,Resident Evil 7: Biohazard,,
89897596,1261,TRUE,1488297,TRUE,8257,partner,coyochris,coyochris,2015-04-30T18:01:42Z,2858063,1369766,18122,World of Warcraft,,
78143851,1384,FALSE,858419,TRUE,4823,partner,coyaswelt,CoyasWelt,2014-12-28T00:53:22Z,5823766,4965347,497906,Cosmoteer: Starship Architect & Commander,,
40656633,2026,TRUE,3298,FALSE,4468,affiliate,couldstone,Couldstone,2013-02-23T18:15:34Z,3351,53,499856,Ghost of Tsushima,,
60354202,1650,TRUE,24955,FALSE,6780,affiliate,couchcrewtv,CouchCrewTV,2014-04-06T21:19:55Z,98711,73756,489635,Ark: Survival Evolved,,
42158600,2012,TRUE,3013,FALSE,1464,affiliate,cosmosuna,Cosmosuna,2013-04-06T18:03:05Z,5882,2869,513181,Genshin Impact,,
45614639,1926,TRUE,18421,FALSE,902,affiliate,cosmic960,Cosmic960,2013-07-04T13:46:09Z,33023,14602,670867987,Pokémon Scarlet/Violet,,
31669267,2298,TRUE,54416,FALSE,5832,affiliate,corz1,Corz1,2012-06-27T10:23:04Z,66975,12559,1935520090,Legends of IdleOn,,
74325187,1436,TRUE,15746,FALSE,4145,affiliate,corteaz,Corteaz,2014-11-02T18:52:41Z,16569,823,1893365738,Evolve Stage 2,,
35601216,2243,FALSE,193586,TRUE,8723,partner,corrona,CoRRoNa,2012-08-21T12:54:14Z,277180,83594,18122,World of Warcraft,,
40216536,2069,FALSE,10497,FALSE,5736,affiliate,corro432,Corro432,2013-02-10T19:46:34Z,11183,686,497385,Dragon Ball FighterZ,,
54647420,1738,TRUE,17420,FALSE,4460,affiliate,corris,Corris,2014-01-08T20:42:23Z,65790,48370,928412879,Need for Speed Unbound,,
51068376,1804,TRUE,35519,FALSE,9154,affiliate,corr4do,CORR4DO,2013-11-03T19:32:15Z,57182,21663,19554,iRacing,,
48448030,1867,TRUE,88558,FALSE,1854,,corpseflesh,Corpseflesh,2013-09-01T20:21:40Z,124085,35527,13342,DOOM 3,,
92996265,1222,FALSE,177992,TRUE,387,partner,cornel,Cornel,2015-06-08T11:01:40Z,414231,236239,670867987,Pokémon Scarlet/Violet,,
27711880,2447,TRUE,6004,FALSE,7721,,coriio_,Coriio_,2012-01-24T19:30:24Z,6386,382,18122,World of Warcraft,,
42368870,2004,TRUE,6825,FALSE,9400,,corichuu,Corichuu,2013-04-12T15:01:18Z,7342,517,509481,,,
88242690,1279,TRUE,7651,FALSE,8528,affiliate,coreysstory,CoreysStory,2015-04-11T14:37:01Z,16559,8908,511224,Apex Legends,,
36240115,2214,FALSE,4378,FALSE,8837,affiliate,coredainity,Coredainity,2012-09-16T20:18:01Z,5008,630,26936,Music,,
44135930,1961,TRUE,33531,FALSE,557,affiliate,corangar91,CorAngar91,2013-05-30T16:54:05Z,42814,9283,509658,Just Chatting,,
31623891,2300,TRUE,22273,FALSE,1572,affiliate,coppalp,coppaLP,2012-06-25T14:14:35Z,34371,12098,488190,Poker,,
63690033,1591,TRUE,10150,FALSE,3072,affiliate,copernicus76,Copernicus76,2014-06-04T18:17:30Z,13664,3514,489635,Ark: Survival Evolved,,
